C.D.S.  -  SIMBAD4 rel 1.5  -  2016.03.12CET22:41:16

Vmag < 6
--------

Number of objects : 5599

 #  	  coord1 (ICRS,J2000/2000)   	Mag B 	Mag V 
----	-----------------------------	------	------
4228	07 34 35.863 +31 53 17.79    	 1.62 	 1.93 
4229	20 33 57.04099 +13 01 38.1437	 5.466	 5.385
4230	08 56 19.26300 -52 43 24.5093	 4.585	 4.699
4231	05 50 30.02527 +02 01 28.9290	 6.808	 5.985
4232	22 38 51.46650 -33 04 52.8542	 5.71 	 5.66 
4233	08 34 43.88482 +36 25 10.6326	 5.803	 5.755
4234	03 27 10.15071 +09 43 57.6343	 3.66 	 3.75 
4235	20 18 06.990 +40 43 55.46    	 6.004	 5.958
4236	15 26 17.38405 +34 20 09.5831	 6.905	 5.467
4237	09 49 28.08346 -37 11 12.3558	 7.194	 5.959
4238	19 23 05.30 +04 57 19.1      	17.400	 5.03 
4239	19 56 56.83165 -27 10 11.6409	 6.026	 4.544
4240	11 23 21.88432 -18 46 47.8910	 5.51 	 5.09 
4241	07 22 03.47871 +00 10 37.6392	 5.905	 5.974
4242	15 31 46.98182 +40 53 57.6125	 5.093	 4.997
4243	18 15 40.61713 -63 03 19.3240	 6.520	 5.591
4244	13 11 51.44086 -69 56 31.2578	 6.297	 5.918
4245	08 57 35.20006 +15 34 52.6145	 5.894	 5.687
4246	09 14 20.54261 +61 25 23.9407	 5.71 	 5.20 
4247	10 19 36.75074 -55 01 45.5023	 6.213	 4.578
4248	18 21 03.38255 +72 43 58.2518	 4.070	 3.580
4249	09 51 19.72043 -46 11 37.9441	 6.799	 5.625
4250	23 43 59.48560 +29 21 41.2342	 5.860	 4.941
4251	08 13 19.96755 -15 47 17.6021	 6.06 	 4.99 
4252	20 56 34.77848 +44 55 29.0048	 6.01 	 5.96 
4253	15 19 18.79710 +01 45 55.4685	 5.60 	 5.10 
4254	23 33 19.58814 -77 23 07.1823	 6.469	 5.823
4255	05 39 31.15049 -03 33 52.9344	 6.249	 5.987
4256	21 22 53.61344 +06 48 40.1070	 5.219	 5.159
4257	11 59 17.53737 +33 10 01.2144	 7.12 	 5.96 
4258	06 10 34.68050 -27 09 15.6234	 6.782	 5.708
4259	14 50 29.64645 +37 16 19.3747	 6.50 	 5.48 
4260	07 08 42.38187 -70 29 49.5073	 6.046	 5.623
4261	08 25 39.63201 -03 54 23.1178	 3.88 	 3.90 
4262	15 41 47.41465 +12 50 51.1057	 5.37 	 5.33 
4263	02 48 32.08886 +18 17 01.6489	 7.064	 5.839
4264	14 08 17.30262 +49 27 29.4029	 6.90 	 5.25 
4265	18 52 13.03427 -62 11 15.3324	 4.064	 4.207
4266	11 00 44.80142 +06 06 05.2093	 5.143	 4.996
4267	18 11 05.56051 -41 21 32.8091	 6.129	 5.858
4268	03 29 04.13196 +59 56 25.1970	 4.63 	 4.22 
4269	02 38 18.66152 -30 11 38.6284	 6.267	 5.845
4270	05 29 54.77392 +01 47 21.3279	 5.561	 5.742
4271	06 38 37.63388 -48 13 12.6669	 5.79 	 4.92 
4272	05 32 41.35338 -01 35 30.5905	 5.150	 5.340
4273	20 14 14.52944 +28 41 41.3400	 5.371	 5.201
4274	11 36 40.91335 -09 48 08.0912	 4.626	 4.682
4275	08 46 46.51223 +06 25 07.6855	 4.06 	 3.38 
4276	06 06 05.53938 -29 45 31.0395	 5.827	 5.789
4277	11 04 54.19338 -35 48 16.8376	 5.443	 5.424
4278	16 05 26.23 -19 48 19.4      	 2.43 	 2.50 
4279	23 47 15.91194 -11 54 40.0557	 6.814	 5.739
4280	17 34 48.0 -32 34 00         	 5.56 	 5.5  
4281	10 00 43.79129 -82 12 52.8107	 5.570	 5.522
4282	19 29 23.84541 -43 26 42.6967	 5.900	 5.710
4283	20 23 44.36939 +37 28 35.2136	 5.70 	 5.90 
4284	22 05 47.036 -00 19 11.46    	 3.90 	 2.94 
4285	06 14 52.65715 +22 30 24.4596	 4.89 	 3.28 
4286	07 16 49.40816 -36 35 33.4840	 4.851	 5.010
4287	06 49 50.45933 -32 30 30.5225	 3.68 	 3.89 
4288	19 16 31.03127 +04 50 05.2620	 5.661	 5.578
4289	06 56 15.98999 -48 43 16.1257	 6.64 	 4.95 
4290	22 55 10.96166 -04 59 16.4546	 6.626	 5.757
4291	22 03 52.97701 +63 07 11.7194	 6.815	 5.307
4292	15 37 48.03757 -23 08 30.1060	 6.863	 5.796
4293	00 42 44.330 +41 16 07.50    	 4.36 	 3.44 
4294	01 53 38.74103 -46 18 09.6048	 6.00 	 4.41 
4295	02 38 49.01 +21 57 42.0      	 5.62 	 5.462
4296	17 15 41.47039 +23 44 33.9387	 7.342	 5.988
4297	03 50 04.42099 +44 58 04.2888	 6.409	 5.668
4298	14 44 59.223 +27 04 27.15    	 3.61 	 2.45 
4299	17 23 40.972 +37 08 45.33    	 4.476	 4.510
4300	09 58 52.27556 -35 53 27.5098	 5.506	 5.238
4301	07 47 56.713 -12 11 33.92    	 6.20 	 5.73 
4302	15 32 55.782 +31 21 32.87    	 4.033	 4.164
4303	03 50 18.94122 +25 34 45.7479	 5.447	 5.237
4304	11 54 42.53855 -25 42 49.9869	 6.144	 5.283
4305	16 30 54.82314 +01 59 02.1209	 3.94 	 3.90 
4306	10 38 59.55 -58 49 01.7      	 7.27 	 5.85 
4307	00 09 24.64154 -45 44 50.7315	 4.89 	 3.87 
4308	02 22 01.53144 -10 46 39.1412	 5.769	 5.437
4309	16 15 26.26979 -63 41 08.4492	 4.956	 3.858
4310	04 38 09.46296 +12 30 39.0089	 4.39 	 4.27 
4311	22 13 10.61360 +86 06 28.6366	 5.240	 5.264
4312	14 59 36.94737 +39 15 55.2019	 5.946	 5.645
4313	05 40 45.571 -01 56 35.59    	 3.50 	 3.70 
4314	06 36 35.33135 -05 12 40.1107	 5.44 	 5.52 
4315	20 58 19.46477 +44 28 18.1635	 6.527	 5.562
4316	00 34 27.83192 -52 22 23.1277	 6.04 	 5.57 
4317	22 47 33.12344 -19 36 48.1518	 6.20 	 5.26 
4318	08 47 14.98657 -01 53 49.3150	 5.334	 5.279
4319	18 23 12.16252 -12 00 53.1069	 5.711	 5.705
4320	12 49 17.45211 +27 33 08.5716	 5.81 	 5.78 
4321	07 46 10.54424 -37 56 01.2078	 5.776	 5.870
4322	17 34 59.59363 +61 52 28.4006	 5.830	 5.240
4323	12 15 48.37081 -17 32 30.9496	 2.47 	 2.58 
4324	08 49 39.15989 -40 19 12.5693	 5.542	 5.474
4325	08 02 44.0 -41 18 36         	 5.36 	 5.46 
4326	09 31 31.70873 +63 03 42.7013	 4.00 	 3.67 
4327	01 51 59.31962 +55 08 50.5767	 5.34 	 5.52 
4328	02 35 46.81728 +34 41 15.2199	 7.050	 5.401
4329	14 14 57.13838 -57 05 10.0544	 4.99 	 5.07 
4330	05 32 00.398 -00 17 56.69    	     ~	 2.41 
4331	03 36 52.38323 +00 24 05.9829	 5.15 	 4.30 
4332	13 56 19.77557 -46 35 34.6214	 6.964	 5.822
4333	18 54 43.11426 -15 36 10.9356	 5.223	 5.098
4334	09 40 42.55508 -57 59 00.7950	 5.491	 5.315
4335	17 27 57.60196 -52 17 49.8161	 6.912	 5.738
4336	00 39 19.67518 +30 51 39.6783	 4.56 	 3.28 
4337	07 00 15.82424 +16 04 44.3959	 7.32 	 5.69 
4338	10 25 54.81535 +33 47 46.0309	 4.972	 4.730
4339	06 30 02.97388 +46 41 07.9900	 7.357	 5.882
4340	09 11 58.73581 -19 44 51.4661	 6.681	 5.727
4341	02 03 00.18745 +64 23 24.0617	 5.915	 5.623
4342	03 42 42.73397 +59 58 09.8172	 7.54 	 5.78 
4343	07 56 46.71398 -52 58 56.4700	 3.287	 3.444
4344	11 34 56.85096 -49 08 11.3510	 6.54 	 5.50 
4345	07 49 12.90155 -60 17 01.2761	 6.160	 5.786
4346	20 47 48.33256 +06 00 29.5472	 5.600	 5.612
4347	08 53 48.65701 -60 21 14.0756	 5.684	 5.771
4348	22 07 50.30397 +21 42 10.5319	 5.68 	 5.78 
4349	22 23 32.15073 -07 11 39.9208	 6.912	 5.922
4350	04 00 40.81572 +12 29 25.2259	 3.29 	 3.41 
4351	02 41 34.12895 -14 32 57.4003	 6.371	 5.985
4352	22 30 29.26005 +43 07 24.1565	 4.421	 4.518
4353	22 43 00.13743 +30 13 16.4822	 3.81 	 2.95 
4354	21 59 14.96555 +73 10 47.6212	 5.456	 5.047
4355	11 42 28.36128 +66 44 41.6601	 6.600	 5.321
4356	04 08 36.61660 +38 02 23.0488	 5.97 	 5.50 
4357	04 42 54.33020 +43 21 54.5272	 5.328	 5.301
4358	05 50 02.68591 +09 52 16.3739	 6.668	 5.802
4359	08 34 40.8 -44 29 42         	 6.16 	 5.9  
4360	08 22 50.11000 +43 11 17.2724	 5.80 	 4.25 
4361	12 04 46.46878 -76 31 08.6209	 6.563	 5.042
4362	04 10 59.02007 +33 35 12.4569	 7.20 	 5.74 
4363	20 20 00.18924 +13 32 53.1241	 6.241	 5.958
4364	15 27 49.73153 +29 06 20.5224	 3.97 	 3.68 
4365	21 06 54.6 +38 44 45         	 6.10 	 4.84 
4366	16 05 26.57128 -19 48 06.8556	 4.87 	 4.89 
4367	17 43 28.35265 +04 34 02.2955	 3.930	 2.750
4368	07 14 57.15296 -41 25 35.0169	 5.792	 5.934
4369	13 46 35.0 -62 55 00         	 6.15 	 5.9  
4370	15 10 18.63182 -26 19 57.4552	 6.774	 5.755
4371	01 44 04.08338 -15 56 14.9262	 4.22 	 3.50 
4372	03 29 58.89354 -78 21 06.6635	 6.608	 5.683
4373	19 08 16.70270 -19 17 25.0328	 5.43 	 5.49 
4374	16 00 47.63255 -08 24 40.8864	 5.570	 5.530
4375	07 03 17.91557 +09 08 18.0769	 6.096	 5.962
4376	19 12 05.02501 +49 51 20.7003	 6.52 	 5.85 
4377	06 21 24.71513 -11 46 23.6627	 5.56 	 5.55 
4378	17 21 00.37520 -21 06 46.5663	 4.78 	 4.39 
4379	21 27 01.62272 -42 32 52.5504	 5.947	 5.584
4380	13 26 07.76632 -39 45 18.3796	 6.29 	 5.09 
4381	07 23 28.99261 -27 50 03.4537	 6.940	 5.376
4382	08 42 16.19372 -48 05 56.7259	 5.294	 5.463
4383	11 32 19.99723 -66 57 42.5630	 7.027	 5.894
4384	07 46 40.07874 +65 27 20.4329	 7.133	 5.944
4385	00 36 58.28419 +53 53 48.8673	 3.47 	 3.66 
4386	06 07 03.38998 -62 09 16.4914	 6.321	 5.045
4387	19 14 39.56017 -45 11 36.6996	 6.799	 5.913
4388	12 57 04.35244 -51 11 55.5058	 5.102	 5.163
4389	15 18 49.14365 -60 29 46.7889	 5.36 	 5.46 
4390	04 55 11.20309 -74 56 12.6705	 7.017	 5.474
4391	15 16 56.89610 -60 57 26.1072	 5.03 	 5.09 
4392	03 39 01.11690 -05 37 34.3646	 6.88 	 5.96 
4393	14 34 39.62086 +49 22 06.0731	 7.30 	 5.74 
4394	17 24 42.02961 -21 26 29.3168	 6.760	 5.837
4395	10 48 14.11123 -31 41 16.2537	 5.898	 5.872
4396	05 43 21.67057 -18 33 26.9175	 5.719	 5.730
4397	00 39 21.80589 +21 15 01.7081	 6.71 	 5.88 
4398	15 41 54.71311 +18 27 50.5291	 6.004	 5.804
4399	10 01 00.65765 +31 55 25.2151	 6.02 	 5.40 
4400	09 10 23.54597 +67 08 02.4642	 5.29 	 4.80 
4401	16 33 27.08379 -78 53 49.7372	 4.777	 3.872
4402	05 17 29.08929 -34 53 42.7444	 5.83 	 4.83 
4403	07 39 09.93286 +34 35 03.6443	 5.30 	 4.90 
4404	14 09 35.03225 -51 30 16.8256	 5.917	 5.957
4405	00 09 02.42417 +18 12 43.0664	 6.608	 5.565
4406	14 56 32.05337 -47 52 45.1065	 5.60 	 5.64 
4407	14 35 37.0 -56 37 06         	 6.18 	 5.5  
4408	14 14 05.17980 +12 57 33.9993	 6.08 	 5.50 
4409	04 28 26.37004 +16 21 34.8231	 6.115	 4.971
4410	06 49 56.16846 -50 36 52.4437	 4.13 	 2.93 
4411	04 39 06.15854 +07 52 15.5362	 5.623	 5.365
4412	04 22 03.51779 +14 04 37.9098	 6.018	 5.720
4413	05 14 28.84567 -35 58 37.1834	 6.741	 5.743
4414	07 20 38.80606 -52 05 09.3222	 5.305	 5.374
4415	16 41 36.69950 +26 55 00.7696	 6.31 	 5.916
4416	16 23 59.48594 +61 30 51.1699	 3.65 	 2.74 
4417	05 15 24.39443 +32 41 15.3575	 5.217	 5.000
4418	19 21 40.35942 -17 50 49.9168	 4.15 	 3.93 
4419	11 36 02.79702 +69 19 22.6268	 6.16 	 5.188
4420	10 30 37.58007 +55 58 49.9324	 5.319	 4.831
4421	07 56 51.53900 -22 52 48.4340	 4.890	 4.204
4422	20 20 39.81562 -12 45 32.6844	 4.72 	 4.76 
4423	16 41 53.69101 -19 55 27.7538	 5.956	 5.576
4424	09 16 41.36725 -08 44 41.1380	 5.403	 5.470
4425	17 34 59.579 +61 52 28.35    	 5.93 	 5.28 
4426	22 11 09.88893 +50 49 24.2584	 5.528	 5.386
4427	11 37 15.63631 -75 53 47.5626	 5.964	 5.654
4428	07 41 51.84615 +13 28 49.6313	 7.460	 5.800
4429	18 27 04.2155 -53 06 36.708  	 7.15 	 5.96 
4430	01 48 26.01951 +03 41 07.6228	 6.880	 5.911
4431	19 55 37.78622 +52 26 20.2116	 5.04 	 4.92 
4432	20 58 41.83965 -14 28 59.2569	 6.180	 5.959
4433	02 02 35.07642 +13 28 36.1875	 7.53 	 5.94 
4434	06 12 01.34009 +19 47 25.9463	 5.705	 5.753
4435	08 04 47.083 +79 28 46.59    	 5.339	 5.387
4436	23 52 50.52939 -08 59 48.3286	 6.932	 5.760
4437	21 42 39.50710 -18 51 58.7669	 5.604	 4.738
4438	20 41 56.50123 +41 43 00.7516	 5.562	 5.666
4439	09 08 42.17954 -08 35 22.2760	 5.551	 5.609
4440	08 13 36.15468 -46 59 29.8654	 4.991	 5.129
4441	11 29 38.61879 -24 27 50.4713	 5.83 	 5.76 
4442	13 05 44.43582 +35 47 56.0374	 5.133	 5.191
4443	07 45 15.29642 -37 58 06.8998	 5.34 	 3.61 
4444	01 59 38.03766 +64 37 17.7623	 5.284	 5.283
4445	20 51 49.29084 -26 55 08.8574	 5.75 	 4.12 
4446	00 18 19.65745 +36 47 06.8107	 4.57 	 4.52 
4447	04 31 52.667 -00 02 38.44    	 6.262	 4.908
4448	06 50 52.35242 -34 22 02.3427	 6.405	 5.000
4449	02 41 14.002 -00 41 44.36    	 6.25 	 5.77 
4450	22 31 30.33038 -32 20 45.8653	 4.30 	 4.29 
4451	23 41 34.48853 -18 01 37.4731	 6.971	 5.362
4452	13 45 41.24482 -33 02 37.3997	 4.61 	 4.23 
4453	12 12 21.98007 -62 57 02.7872	 6.28 	 5.98 
4454	08 11 21.49359 -39 37 06.7609	 6.03 	 4.42 
4455	16 25 43.18690 +78 57 49.8867	 5.800	 5.560
4456	20 04 06.22434 +17 04 12.6112	 6.41 	 5.80 
4457	18 31 47.0 -19 07 00         	 5.29 	 4.6  
4458	02 20 58.20812 +50 09 05.2707	 5.46 	 5.59 
4459	04 46 16.82895 +18 44 04.8985	 7.212	 5.988
4460	15 55 30.59216 +42 33 58.2934	 5.64 	 5.75 
4461	17 24 31.53714 +16 18 03.6210	 5.818	 5.749
4462	07 23 31.89585 -32 12 07.4450	 5.21 	 5.39 
4463	13 09 38.64580 +37 25 23.3159	 7.16 	 5.99 
4464	03 07 18.99782 +64 03 27.3379	 5.865	 5.885
4465	12 21 57.42754 -56 22 27.7905	 7.475	 5.908
4466	19 11 46.00895 +31 17 00.4391	 5.869	 5.931
4467	09 17 31.17902 +46 49 02.0232	 6.012	 5.953
4468	10 49 15.43057 +10 32 42.7270	 5.348	 5.314
4469	06 00 49.17104 -51 12 58.7529	 5.853	 5.664
4470	01 31 29.01026 +15 20 44.9685	 4.600	 3.620
4471	07 43 00.41551 +58 42 37.2950	 5.040	 4.958
4472	04 00 40.65547 -30 29 26.5055	 5.956	 5.922
4473	22 50 00.19315 +24 36 05.6984	 4.42 	 3.48 
4474	02 58 15.67525 -40 18 16.8524	 3.03 	 2.90 
4475	07 40 14.69293 +38 20 40.3460	 7.36 	 5.73 
4476	17 48 49.14641 +25 37 22.3298	 6.254	 5.104
4477	10 16 32.28876 +23 30 11.1448	 6.64 	 5.97 
4478	17 34 42.49348 -32 34 53.9926	 5.74 	 5.70 
4479	06 04 07.21544 +23 15 48.0401	 5.02 	 4.15 
4480	00 56 46.97 +60 21 46.2      	 5.5  	 5.6  
4481	13 43 40.08015 -42 04 03.0308	 5.892	 5.965
4482	14 00 52.44588 -66 16 08.0771	 6.284	 5.960
4483	02 56 26.15522 +18 01 23.2277	 6.06 	 5.63 
4484	17 33 22.82472 +19 15 24.0362	 6.109	 5.659
4485	20 22 27.50366 -42 02 58.3648	 5.59 	 5.59 
4486	01 39 40.81744 +16 24 21.0901	 7.139	 5.994
4487	05 38 53.08296 -07 12 46.1838	 4.93 	 4.80 
4488	06 53 05.04846 +59 26 54.7519	 5.98 	 5.33 
4489	14 55 44.70874 -33 51 20.8212	 5.362	 5.318
4490	05 59 56.09928 +45 56 12.2477	 5.97 	 4.25 
4491	20 41 02.54198 +32 18 26.2398	 6.39 	 5.51 
4492	21 27 14.81865 -21 11 46.3644	 7.254	 5.786
4493	13 48 38.736 +31 11 24.76    	 6.63 	 5.601
4494	15 06 33.19671 -30 55 06.5292	 5.896	 5.972
4495	04 32 37.55326 -03 12 34.3513	 5.67 	 5.81 
4496	10 37 18.13995 -48 13 32.2349	 4.13 	 3.84 
4497	08 03 31.08225 +27 47 39.6243	 6.087	 4.944
4498	09 35 39.506 +35 48 36.75    	 6.35 	 5.48 
4499	03 42 18.94710 +19 42 00.9206	 5.68 	 5.69 
4500	20 14 32.03331 +36 48 22.6921	 5.11 	 4.99 
4501	06 55 18.66757 +25 22 32.5153	 6.321	 5.760
4502	23 06 36.81786 +59 25 11.1357	 4.780	 4.840
4503	23 13 16.97632 +57 10 06.0823	 6.560	 5.570
4504	03 19 59.27267 +65 39 08.2502	 4.70 	 4.85 
4505	05 32 51.41293 -38 30 48.1415	 6.700	 5.460
4506	11 45 51.55957 +06 31 45.7413	 5.54 	 4.04 
4507	13 26 16.60256 +46 01 41.0093	 6.859	 5.885
4508	19 00 13.67784 +50 32 00.4769	 5.203	 5.371
4509	03 15 47.97158 +57 08 26.2245	 6.52 	 5.79 
4510	15 44 04.39931 -15 40 22.2074	 5.639	 5.422
4511	22 01 09.23506 +08 15 25.8001	 7.117	 5.652
4512	17 40 20.0 -32 15 12         	 4.48 	 4.2  
4513	05 25 59.82625 -19 41 43.4620	 6.215	 5.827
4514	14 15 39.67207 +19 10 56.6730	 1.18 	-0.05 
4515	16 49 47.15653 -59 02 28.9575	 5.377	 3.780
4516	05 22 50.31453 +41 01 45.3349	 5.664	 5.545
4517	00 56 46.97166 +60 21 46.2192	 5.501	 5.556
4518	12 50 57.87912 -52 47 14.7281	 5.830	 5.711
4519	09 19 46.38236 -11 58 29.4639	 5.699	 4.783
4520	01 36 08.50799 -29 54 26.3540	 6.02 	 5.69 
4521	11 32 54.13032 -31 05 14.0047	 6.70 	 5.11 
4522	19 07 25.58012 +32 30 06.2599	 5.549	 5.229
4523	15 12 49.58682 -44 30 01.4853	 4.646	 4.807
4524	22 56 23.62966 +41 36 13.9438	 5.439	 5.584
4525	23 08 21.06705 -28 49 25.3161	 6.48 	 5.60 
4526	21 05 26.71378 +05 57 29.5655	 6.454	 5.968
4527	04 53 22.77274 +02 30 29.6104	 6.968	 5.346
4528	07 34 03.18084 -22 17 45.8398	 4.94 	 4.39 
4529	10 16 41.41597 +23 25 02.3221	 3.72 	 3.41 
4530	09 17 05.40686 -59 16 30.8353	 2.44 	 2.26 
4531	17 49 27.03165 +76 57 46.3631	 5.53 	 5.04 
4532	19 54 08.27579 -08 34 27.1575	 7.43 	 5.79 
4533	15 23 09.35005 -36 51 30.5521	 4.39 	 4.54 
4534	23 57 32.87565 -82 10 11.2979	 6.788	 5.734
4535	01 05 40.93 +21 28 23.6      	 5.3  	 5.3  
4536	16 11 59.740 -19 27 38.33    	 4.359	 4.349
4537	00 48 17.40979 +07 17 59.7508	 7.033	 5.926
4538	21 01 10.92841 +46 09 20.7816	 5.217	 5.417
4539	23 09 57.36241 -42 51 40.6563	 6.29 	 5.81 
4540	05 12 48.12882 -06 03 25.8762	 6.857	 5.903
4541	08 13 43.0 -05 45 00         	 6.11 	 5.8  
4542	07 04 18.33098 -56 44 59.0124	 5.13 	 5.17 
4543	12 18 09.64 -03 56 55.6      	 6.35 	 5.99 
4544	07 42 57.09667 -45 10 23.2264	 5.84 	 5.04 
4545	05 01 26.34599 -07 10 26.2662	 4.62 	 4.81 
4546	17 13 17.87679 -67 11 47.7248	 6.950	 5.883
4547	07 43 41.92926 -40 56 01.4751	 6.27 	 5.17 
4548	16 46 47.95865 -39 22 37.0669	 6.456	 5.491
4549	05 45 54.04306 +49 49 34.6097	 5.503	 5.461
4550	18 06 23.71908 -36 01 11.2389	 6.57 	 5.95 
4551	10 38 34.95281 -16 52 35.6665	 5.812	 4.913
4552	15 25 47.39750 +15 25 40.9307	 6.83 	 5.17 
4553	04 30 08.599 +15 38 16.20    	 5.961	 5.666
4554	22 29 16.17481 -43 29 44.0245	 5.00 	 3.97 
4555	22 12 22.45024 +63 17 27.7257	 7.455	 5.805
4556	15 36 29.23920 +16 07 08.6998	 6.247	 5.938
4557	03 09 29.77156 +44 51 27.1463	 4.79 	 3.81 
4558	18 27 49.48353 -29 49 00.7073	 6.386	 5.911
4559	13 37 27.693 +36 17 41.43    	 5.165	 4.953
4560	10 43 24.95671 +23 11 18.2499	 5.116	 5.075
4561	14 12 15.80548 +02 24 33.9534	 4.90 	 5.02 
4562	15 50 58.74452 -25 45 04.6649	 4.566	 4.638
4563	02 56 13.76735 +08 22 53.6252	 6.412	 5.975
4564	03 19 07.63892 +50 05 41.8826	 4.969	 5.036
4565	04 51 22.46191 +18 50 23.4865	 5.302	 5.085
4566	05 35 27.13047 +24 02 22.5247	 5.29 	 5.38 
4567	02 22 54.67489 -51 05 31.6654	 6.101	 5.906
4568	13 48 38.73483 +31 11 24.7475	 6.59 	 5.57 
4569	22 07 28.59292 +19 28 31.8975	 6.050	 5.740
4570	18 06 49.89312 -43 25 30.7964	 5.17 	 4.94 
4571	09 30 41.986 -40 28 00.78    	 5.65 	 5.12 
4572	03 49 09.74258 +24 03 12.3003	 3.54 	 3.63 
4573	10 18 37.90783 -56 06 37.4152	 6.29 	 5.80 
4574	07 58 20.65316 +02 13 29.1574	 6.213	 5.297
4575	12 26 35.89522 -63 05 56.7343	 0.56 	 0.81 
4576	18 19 10.68030 +24 26 45.8127	 6.847	 5.293
4577	08 19 48.96447 -71 30 53.6692	 5.266	 5.329
4578	15 21 07.60862 -05 49 29.4630	 6.590	 5.543
4579	02 13 03.30440 +15 16 47.5005	 7.25 	 5.70 
4580	05 59 04.31407 -09 33 29.7056	 5.213	 5.037
4581	13 55 38.88086 -82 39 58.2768	 7.39 	 5.94 
4582	07 51 46.308 -13 53 52.84    	 6.22 	 5.61 
4583	02 44 05.16032 +44 17 49.3422	 6.308	 5.446
4584	07 40 30.48820 +87 01 12.3208	 6.70 	 5.07 
4585	16 03 24.18945 -38 36 09.1527	 4.75 	 4.89 
4586	12 25 11.76485 -11 36 38.1204	 5.989	 5.949
4587	02 00 00.30916 -21 04 40.1946	 5.58 	 4.02 
4588	07 28 09.79333 +08 55 31.9068	 5.73 	 4.30 
4589	22 03 18.84403 -02 09 19.3067	 4.64 	 4.69 
4590	22 13 38.69946 +28 36 28.8543	 7.052	 5.878
4591	18 10 31.64008 +54 17 11.5922	 6.89 	 5.95 
4592	21 01 17.46047 -32 15 27.9574	 5.543	 4.677
4593	11 02 19.77577 +20 10 47.4265	 4.465	 4.407
4594	12 00 51.16003 -19 39 32.3350	 5.076	 5.263
4595	22 16 26.56318 +57 13 12.8624	 6.823	 5.887
4596	11 18 10.950 +31 31 45.74    	 5.38 	 4.729
4597	14 20 33.43229 -37 53 07.0551	 4.022	 4.049
4598	23 24 13.26206 -51 53 28.2290	 7.370	 5.756
4599	15 22 40.86826 -44 41 22.6146	 3.198	 3.367
4600	03 53 38.70322 +48 39 01.7766	 6.81 	 5.76 
4601	16 44 39.74420 -53 09 08.3343	 7.215	 5.975
4602	21 00 21.48160 -51 15 55.1274	 6.206	 5.779
4603	22 51 02.15912 -39 09 24.6123	 6.886	 5.414
4604	15 24 45.00855 -39 42 36.9524	 5.276	 5.367
4605	04 44 05.32090 -08 30 12.8425	 5.75 	 5.81 
4606	23 16 42.30332 +53 12 48.5104	 6.06 	 5.60 
4607	15 15 49.07705 +00 22 19.7028	 5.796	 5.629
4608	19 25 16.49013 -24 30 30.8599	 5.248	 5.027
4609	06 31 13.09483 -35 15 31.8198	 6.612	 5.832
4610	19 21 43.62284 -15 57 18.0625	 4.71 	 4.61 
4611	14 43 25.36305 +26 31 40.2663	 6.46 	 4.79 
4612	05 24 28.617 -02 23 49.69    	 3.417	 3.594
4613	22 13 44.43406 -25 10 51.2508	 6.050	 5.589
4614	17 18 36.99052 +10 51 52.1139	 6.603	 5.039
4615	16 38 00.46456 +56 00 55.9373	 6.337	 5.287
4616	22 10 37.48206 -11 33 53.7754	 5.314	 5.425
4617	00 16 08.86667 -31 26 47.0173	 7.032	 5.660
4618	15 58 57.71361 +36 38 37.5838	 7.169	 5.607
4619	21 19 51.887 -53 26 57.36    	 4.641	 4.483
4620	17 59 56.20548 +45 30 04.9567	 7.24 	 5.67 
4621	08 38 18.98021 +32 48 07.2620	 7.072	 5.961
4622	00 49 48.84737 +41 04 44.0764	 4.38 	 4.53 
4623	16 15 49.79812 -57 54 44.4570	 5.750	 5.626
4624	16 45 17.81615 +56 46 54.6594	 5.187	 4.849
4625	10 16 41.75470 +25 22 14.5402	 7.06 	 5.84 
4626	09 21 43.28613 +56 41 57.1895	 7.08 	 5.47 
4627	05 54 50.09171 -52 38 07.7328	 5.60 	 5.29 
4628	08 32 42.49600 +20 26 28.1865	 6.608	 5.343
4629	18 31 04.44914 +16 55 42.8042	 5.810	 5.760
4630	12 56 00.43258 +38 18 53.3768	 5.94 	 5.60 
4631	02 49 54.18207 -27 56 31.1374	 5.400	 5.389
4632	00 01 35.70158 -77 03 56.6092	 6.070	 4.793
4633	19 15 32.42658 -25 15 24.0569	 5.41 	 4.85 
4634	05 39 11.14632 +04 07 17.2795	 4.48 	 4.59 
4635	00 04 30.11827 -10 30 34.2849	 6.613	 4.953
4636	06 06 38.73583 -04 11 37.8108	 5.240	 5.359
4637	08 29 45.63257 -46 19 54.0911	 5.849	 5.973
4638	07 41 49.26100 -72 36 21.9566	 4.982	 3.960
4639	06 02 22.997 +09 38 50.24    	 4.43 	 4.30 
4640	08 22 31.69411 -48 29 25.3631	 4.67 	 4.82 
4641	20 22 45.29613 +41 01 33.6449	 7.53 	 5.93 
4642	05 31 12.75540 -35 28 13.8730	 5.01 	 3.87 
4643	12 55 28.54827 +65 26 18.5073	 5.507	 5.236
4644	23 00 52.81281 -52 45 14.8808	 5.087	 4.125
4645	06 03 15.60457 -26 17 04.3555	 6.38 	 5.04 
4646	04 48 36.38470 -05 40 26.5623	 6.40 	 5.77 
4647	08 00 55.87292 +25 23 34.2181	 6.881	 5.868
4648	22 48 33.29833 -51 19 00.7001	 3.582	 3.489
4649	05 19 08.47420 +40 05 56.5826	 5.33 	 4.71 
4650	06 40 32.25280 +71 44 55.6278	 7.103	 5.869
4651	12 58 55.44306 +17 24 33.9963	 6.35 	 5.00 
